Manin00g000010.1	Q93WI9	Protein HEADING DATE 3A (FT-like protein A)
Manin20g003170.2	Q9FF17	Probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6 homolog) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)
Manin20g003180.1	Q9FF18	Cytokinin hydroxylase (EC 1.14.13.-) (Cytochrome P450 35A1)
Manin20g003190.1	P58223	KH domain-containing protein At4g18375
Manin20g003200.1	Q9M886	LOB domain-containing protein 41 (ASYMMETRIC LEAVES 2-like protein 38) (AS2-like protein 38)
Manin20g003210.1	P24007	Ribulose bisphosphate carboxylase small subunit, chloroplastic (RuBisCO small subunit)
Manin20g003220.1	Q0JD42	Protein disulfide isomerase-like 5-2 (OsPDIL5-2) (Protein disulfide isomerase-like 7-1) (OsPDIL7-1)
Manin20g003230.1	Q9STT6	ABC transporter A family member 6 (ABC transporter ABCA.6) (AtABCA6) (Putative ABC2 homolog 5)
Manin20g003230.2	Q9STT6	ABC transporter A family member 6 (ABC transporter ABCA.6) (AtABCA6) (Putative ABC2 homolog 5)
Manin20g003240.1	A0A3G5BB24	Norbelladine synthase (NpNBS) (EC 4.2.1.-)
Manin20g003250.1	Q9C942	Caffeoylshikimate esterase (EC 3.1.1.-) (Lysophospholipase 2) (LysoPL2)
Manin20g003260.1	Q8LFP9	Protein ABA DEFICIENT 4, chloroplastic
Manin20g003260.2	Q8LFP9	Protein ABA DEFICIENT 4, chloroplastic
Manin20g003270.1	Q9SJA4	Probable cyclic nucleotide-gated ion channel 14 (Cyclic nucleotide- and calmodulin-regulated ion channel 14)
Manin20g003280.1	Q9FNA5	WAT1-related protein At5g13670
Manin20g003290.1	Q8GWK7	Transcription factor BEE 3 (Basic helix-loop-helix protein 50) (AtbHLH50) (bHLH 50) (Protein Brassinosteroid enhanced expression 3) (Transcription factor EN 76) (bHLH transcription factor bHLH050)
Manin20g003300.1	Q2V0W1	Pheophorbidase (RsPPD) (EC 3.1.1.82)
Manin20g003310.1	Q9M884	Mannose-6-phosphate isomerase 1 (EC 5.3.1.8) (Phosphohexomutase 1) (Phosphomannose isomerase 1) (PMI1) (Protein MATERNAL EFFECT EMBRYO ARREST 31)
Manin20g003320.1	F4IQJ2	Elongator complex protein 5 (AtELP5) (Elongator component 5)
Manin20g003330.1	A0A3G5BB24	Norbelladine synthase (NpNBS) (EC 4.2.1.-)
Manin20g003340.1	B8BM09	Meiotic recombination protein DMC1 homolog A (OsDMC1A) (OsDMC1) (RiLIM15A)
Manin20g003340.2	B8BM09	Meiotic recombination protein DMC1 homolog A (OsDMC1A) (OsDMC1) (RiLIM15A)
Manin20g003350.1	Q0DJA0	Coatomer subunit delta-1 (Delta-coat protein 1) (Delta-COP 1)
Manin20g003360.1	Q8H1D9	Tyrosyl-DNA phosphodiesterase 1 (AtTDP) (Tyr-DNA phosphodiesterase 1) (EC 3.1.4.-)
Manin20g003370.1	Q9SPN1	R-linalool synthase QH5, chloroplastic (EC 4.2.3.26)
Manin20g003380.1	Q0GXS4	Serine/threonine receptor-like kinase NFP (RLK NFP) (Nod factor perception protein) (EC 2.7.10.-) (Nod-factor receptor 5)
Manin20g003390.1	Q9FKN4	Chloroplastic group IIB intron splicing facilitator CRS2-A, chloroplastic (CRS2-like protein A) (Chloroplastic RNA splicing factor 2-A)
Manin20g003400.1	Q56ZZ7	Plastidic glucose transporter 4 (AtpGlcT)
Manin20g003400.2	Q56ZZ7	Plastidic glucose transporter 4 (AtpGlcT)
Manin20g003410.1	I3PLR4	(13S,14R)-1,13-dihydroxy-N-methylcanadine 13-O-acetyltransferase AT1 (EC 2.3.1.285) (Acetyltransferase 1) (PsAT1)
Manin20g003420.1	Q9ZT29	Delta(7)-sterol-C5(6)-desaturase (EC 1.14.19.20) (Delta(7)-sterol-C5-desaturase) (Delta-7-C-5 sterol desaturase)
Manin20g003430.1	Q9FYT6	Chloroplastic group IIA intron splicing facilitator CRS1, chloroplastic (Chloroplastic RNA splicing factor 1) (Protein CHLOROPLAST RNA SPLICING 1)
Manin20g003440.1	F4HQ20	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.5 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-2.5)
Manin20g003450.1	Q8RXP6	Alpha/beta hydrolase domain-containing protein WAV2 (EC 3.-.-.-) (Protein WAVY GROWTH 2)
Manin20g003460.1	Q8VYG0	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.3 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-1.3)
Manin20g003470.1	Q8H0Z4	Putative glutamine amidotransferase GAT1_2.1 (EC 2.4.2.-) (Class I glutamine amidotransferase) (GAT1_2 domain-containing protein 1)
Manin20g003480.1	Q43681	Probable non-specific lipid-transfer protein AKCS9 (LTP)
Manin20g003490.1	P36875	Protein phosphatase PP2A regulatory subunit A (PR65) (Fragment)
Manin20g003500.1	Q9C9N6	Protein PLASTID MOVEMENT IMPAIRED 2 (Protein WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 2) (Protein WEB2)
Manin20g003500.2	Q9C9N6	Protein PLASTID MOVEMENT IMPAIRED 2 (Protein WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 2) (Protein WEB2)
Manin20g003510.1	Q9ZU46	Receptor protein kinase-like protein ZAR1 (EC 2.7.11.1) (Protein ZYGOTIC ARREST 1)
Manin20g003520.1	Q8LFD1	Putative lipid phosphate phosphatase 3, chloroplastic (AtLPP3) (EC 3.1.3.-) (Phosphatidate phosphohydrolase 3) (Phosphatidic acid phosphatase 3)
Manin20g003530.1	P02582	Actin-1
Manin20g003540.1	Q9C9N3	Zinc finger CCCH domain-containing protein 14 (AtC3H14)
Manin20g003550.1	Q9C994	Protein DETOXIFICATION 14 (AtDTX14) (Multidrug and toxic compound extrusion protein 14) (MATE protein 14)
Manin20g003560.1	Q9LF46	2-hydroxyacyl-CoA lyase (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Oxalyl-CoA decarboxylase)
Manin20g003570.1	Q9C9M6	Probable histone chaperone ASF1A (Anti-silencing function protein 1-like protein a) (Anti-silencing function 1a protein) (S-locus protein 7) (AtSP7) (Silencing group A protein 2)
Manin20g003580.1	F4HPZ9	DNA ligase 6 (AtLIG6) (DNA ligase VI) (EC 6.5.1.1) (Ligase 1)
Manin20g003580.2	F4HPZ9	DNA ligase 6 (AtLIG6) (DNA ligase VI) (EC 6.5.1.1) (Ligase 1)
Manin20g003580.3	F4HPZ9	DNA ligase 6 (AtLIG6) (DNA ligase VI) (EC 6.5.1.1) (Ligase 1)
Manin20g003580.4	F4HPZ9	DNA ligase 6 (AtLIG6) (DNA ligase VI) (EC 6.5.1.1) (Ligase 1)
Manin20g003590.1	Q6NLC8	Uncharacterized protein At1g66480
Manin20g003600.1	F4IS56	Integrin-linked protein kinase 1 (EC 2.7.11.1) (Ankyrin protein kinase 1)
Manin20g003600.2	Q8RWL6	Serine/threonine-protein kinase STY17 (EC 2.7.11.1) (Serine/threonine/tyrosine-protein kinase 17)
Manin20g003600.3	F4IS56	Integrin-linked protein kinase 1 (EC 2.7.11.1) (Ankyrin protein kinase 1)
Manin20g003610.1	B2KPR3	Loganic acid O-methyltransferase (CrLAMT) (EC 2.1.1.50)
Manin20g003620.1	O49354	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (EMBRYO DEFECTIVE 3002) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)
Manin20g003630.1	Q1G3B8	B3 domain-containing protein At2g32645
Manin20g003640.1	P48724	Eukaryotic translation initiation factor 5 (eIF-5)
Manin20g003650.1	F4JKK0	Probable E3 ubiquitin ligase SUD1 (EC 2.3.2.27) (Protein ECERIFERUM 9) (Protein SUPPRESSOR OF DRY2 DEFFECTS 1) (AtSUD1) (RING-type E3 ubiquitin transferase SUD1) (RING/U-box domain-containing protein)
Manin20g003660.1	F6H9N6	Beta-amyrin 28-monooxygenase (EC 1.14.14.126) (Beta-amyrin 28-oxidase) (Cytochrome P450 716A15) (VvCYP716A15)
Manin20g003670.1	Q8LPT9	Alpha-glucan water dikinase, chloroplastic (EC 2.7.9.4) (Starch-related protein R1)
Manin20g003680.1	Q8WHW9	Protein Ycf2
Manin20g003690.1	Q9LSE8	Protein NRT1/ PTR FAMILY 4.2 (AtNPF4.2) (Protein ABA-IMPORTING TRANSPORTER 4)
Manin20g003700.1	Q9SXJ6	ATP-dependent Clp protease proteolytic subunit 3, chloroplastic (EC 3.4.21.92) (Endopeptidase ClpP3) (nClpP3) (nClpP4)
Manin20g003710.1	Q84K34	E3 ubiquitin-protein ligase SINA-like 10 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINA-like 10) (Seven in absentia-like protein 10)
Manin20g003720.1	F4JP46	Formyltetrahydrofolate deformylase 2, mitochondrial (EC 3.5.1.10)
Manin20g003730.1	Q9LF57	Heavy metal-associated isoprenylated plant protein 21 (AtHIP21) (AtHIPP21)
Manin20g003740.1	Q8W1X2	Pyridoxal kinase (EC 2.7.1.35) (Protein SALT OVERLY SENSITIVE 4) (Pyridoxal kinase-like protein SOS4) (Pyridoxine kinase) [Cleaved into: Pyridoxal kinase, N-terminally processed]
Manin20g003750.1	Q9SU08	Auxilin-related protein 1 (Auxilin-like protein 1)
Manin20g003760.1	Q6NLC8	Uncharacterized protein At1g66480
Manin20g003770.1	Q8RY22	Protease Do-like 7 (EC 3.4.21.-)
Manin20g003780.1	P49173	Probable aquaporin NIP-type (Pollen-specific membrane integral protein)
Manin20g003790.1	O22193	U-box domain-containing protein 4 (EC 2.3.2.27) (Plant U-box protein 4) (RING-type E3 ubiquitin transferase PUB4)
Manin20g003800.1	Q9FJ00	Putative transcription factor bHLH086 (Basic helix-loop-helix protein 86) (AtbHLH86) (bHLH 86) (Protein ROOT HAIR DEFECTIVE 6-LIKE 1) (AtRSL1) (Protein RHD SIX-LIKE 1) (Transcription factor EN 113) (bHLH transcription factor bHLH086)
Manin20g003810.1	Q6YW64	Double-stranded RNA-binding protein 4 (dsRNA-binding protein 4)
Manin20g003810.2	Q6YW64	Double-stranded RNA-binding protein 4 (dsRNA-binding protein 4)
Manin20g003820.1	B1NWD9	30S ribosomal protein S2, chloroplastic
Manin20g003830.1	B5X4Z9	Protein kinase STUNTED (EC 2.7.11.-)
Manin20g003830.2	B5X4Z9	Protein kinase STUNTED (EC 2.7.11.-)
Manin20g003840.1	O81092	Polcalcin Ole e 3 (Calcium-binding pollen allergen Ole e 3) (allergen Ole e 3)
Manin20g003850.1	Q84TQ7	DELLA protein GAI (GhGAI) (Gibberellic acid-insensitive mutant protein)
Manin20g003860.1	Q9C8Y2	Protein C2-DOMAIN ABA-RELATED 2
Manin20g003870.1	Q9FNV9	Transcription factor MYB113 (Myb-related protein 113) (AtMYB113)
Manin20g003880.1	Q8RWE8	GDP-L-galactose phosphorylase 1 (EC 2.7.7.69) (Protein VITAMIN C DEFECTIVE 2)
Manin20g003890.1	Q9C8Y1	Probable calcium-binding protein CML23 (Calmodulin-like protein 23)
Manin20g003900.1	Q9FMQ1	Pentatricopeptide repeat-containing protein At5g12100, mitochondrial
Manin20g003910.1	Q56XY2	GPN-loop GTPase QQT1 (EC 3.6.5.-) (Protein EMBRYO DEFECTIVE 1705) (Protein QUATRE QUART 1)
Manin20g003920.1	Q9LZJ5	ABC transporter C family member 14 (ABC transporter ABCC.14) (AtABCC14) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 10) (Glutathione S-conjugate-transporting ATPase 10) (Multidrug resistance-associated protein 10)
Manin20g003930.1	Q9M9T0	Probable F-box protein At1g14315
Manin20g003940.1	Q9LJX4	Pumilio homolog 5 (APUM-5) (AtPUM5)
Manin20g003950.1	Q9SJZ7	Chaperone protein dnaJ A6, chloroplastic (atDjA6) (Chaperone protein dnaJ A26) (AtDjA26)
Manin20g003960.1	Q8GWH5	Reticulon-like protein B22 (AtRTNLB22)
Manin20g003970.1	Q9LJX5	Probable mitochondrial adenine nucleotide transporter BTL1 (Adenine nucleotide transporter BT1-like protein 1)
Manin20g003980.1	Q9FWR2	Pyrophosphate-energized membrane proton pump 3 (EC 7.1.3.1) (AVP1-like protein 2) (Pyrophosphate-energized inorganic pyrophosphatase 3) (H(+)-PPase 3)
Manin20g003980.2	Q9FWR2	Pyrophosphate-energized membrane proton pump 3 (EC 7.1.3.1) (AVP1-like protein 2) (Pyrophosphate-energized inorganic pyrophosphatase 3) (H(+)-PPase 3)
Manin20g003980.3	Q9FWR2	Pyrophosphate-energized membrane proton pump 3 (EC 7.1.3.1) (AVP1-like protein 2) (Pyrophosphate-energized inorganic pyrophosphatase 3) (H(+)-PPase 3)
Manin20g003990.1	P49047	Vacuolar-processing enzyme alpha-isozyme (EC 3.4.22.34) (Alpha-VPE) (Asparaginyl endopeptidase alpha-VPE)
Manin20g004000.1	P49047	Vacuolar-processing enzyme alpha-isozyme (EC 3.4.22.34) (Alpha-VPE) (Asparaginyl endopeptidase alpha-VPE)
Manin20g004010.1	P49047	Vacuolar-processing enzyme alpha-isozyme (EC 3.4.22.34) (Alpha-VPE) (Asparaginyl endopeptidase alpha-VPE)
Manin20g004020.1	Q9FKF3	Putative pectinesterase 63 (PE 63) (EC 3.1.1.11) (Pectin methylesterase 63) (AtPME63)
Manin20g004030.1	P49043	Vacuolar-processing enzyme (VPE) (EC 3.4.22.-)
Manin20g004040.1	P49043	Vacuolar-processing enzyme (VPE) (EC 3.4.22.-)
Manin20g004050.1	Q84P21	4-coumarate--CoA ligase-like 5 (EC 6.2.1.-) (4-coumarate--CoA ligase isoform 9) (At4CL9) (Peroxisomal OPC-8:0-CoA ligase 1)
Manin20g004060.1	Q8S8S7	U-box domain-containing protein 34 (Plant U-box protein 34) [Includes: E3 ubiquitin ligase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase); Serine/threonine-protein kinase (EC 2.7.11.-)]
Manin20g004070.1	Q9LJY0	Pollen receptor-like kinase 4 (AtPRK4) (EC 2.7.11.1)
Manin20g004080.1	Q8W3Z1	Beta-amyrin synthase (EC 5.4.99.39)
Manin20g004090.1	Q39211	DNA-directed RNA polymerases II, IV and V subunit 3 (DNA-directed RNA polymerase II 36 kDa polypeptide A) (DNA-directed RNA polymerase II subunit RPB3-A) (RNA polymerase II subunit 3-A) (RNA polymerase II subunit B3-A)
Manin20g004100.1	Q6IEQ7	WRKY transcription factor WRKY24 (OsWRKY24)
Manin20g004110.1	O22922	U2 small nuclear ribonucleoprotein B'' (U2 snRNP B'')
Manin20g004120.1	Q9SR06	Protein CLP1 homolog (CLP-like protein 3) (Protein CLP-SIMILAR PROTEIN 3)
Manin20g004130.1	Q9FGI1	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)
Manin20g004140.1	F4I9E1	Protein NUCLEAR FUSION DEFECTIVE 4
Manin20g004150.1	Q9MB42	Beta-amyrin synthase (EC 5.4.99.39)
Manin20g004150.2	A0A0S2IHL6	Beta-amyrin synthase 1 (KsBAS1) (EC 5.4.99.39)
Manin20g004150.3	A0A0S2IHL6	Beta-amyrin synthase 1 (KsBAS1) (EC 5.4.99.39)
Manin20g004150.4	A0A0S2IHL6	Beta-amyrin synthase 1 (KsBAS1) (EC 5.4.99.39)
Manin20g004160.1	Q9LPW3	Transcription factor SCREAM2 (Basic helix-loop-helix protein 33) (AtbHLH33) (bHLH 33) (Transcription factor EN 44) (bHLH transcription factor bHLH033)
Manin20g004170.1	O22928	Putative tRNA pseudouridine synthase (EC 5.4.99.-) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)
Manin20g004180.1	Q8LPR9	Protein TIC110, chloroplastic (Translocon at the inner envelope membrane of chloroplasts 110) (AtTIC110)
Manin20g004190.1	A7NY33	Peroxidase 4 (EC 1.11.1.7)
Manin20g004200.1	Q8L5T5	LOB domain-containing protein 15 (ASYMMETRIC LEAVES 2-like protein 11) (AS2-like protein 11)
Manin20g004210.1	Q9C562	CBL-interacting serine/threonine-protein kinase 10 (EC 2.7.11.1) (SNF1-related kinase 3.8) (SOS2-like protein kinase PKS2) (SOS3-interacting protein 1)
Manin20g004220.1	Q9SBN4	Phosphoglycerate kinase, chloroplastic (EC 2.7.2.3)
Manin20g004230.1	Q9ASW1	Hydroxyproline O-galactosyltransferase GALT3 (EC 2.4.1.-) (Beta-1,3-galactosyltransferase 16)
Manin20g004240.1	Q1PEY6	EPIDERMAL PATTERNING FACTOR-like protein 6 (EPF-like protein 6) [Cleaved into: CHALLAH]
Manin20g004250.1	F4KGE8	Protein GRAVITROPIC IN THE LIGHT 1
Manin20g004260.1	Q84RF2	Transcription repressor OFP17 (Ovate family protein 17) (AtOFP17)
Manin20g004270.1	Q9LVL4	Transcription repressor OFP3 (Ovate family protein 3) (AtOFP3)
Manin20g004280.1	Q9LVL5	Probable serine/threonine-protein kinase WNK4 (AtWNK4) (EC 2.7.11.1) (Protein kinase with no lysine 4)
Manin20g004280.2	Q9LVL5	Probable serine/threonine-protein kinase WNK4 (AtWNK4) (EC 2.7.11.1) (Protein kinase with no lysine 4)
Manin20g004290.1	F4HNU6	Nardilysin-like (EC 3.4.24.61) (N-arginine dibasic convertase-like) (NRD convertase-like) (NRD-C)
Manin20g004300.1	Q6S4P4	Transcription factor RF2b
Manin20g004310.1	Q9M5X7	Non-specific lipid-transfer protein (LTP) (allergen Mal d 3)
Manin20g004320.1	Q8W4L5	B3 domain-containing transcription repressor VAL1 (Protein HIGH-LEVEL EXPRESSION OF SUGAR-INDUCIBLE 2) (Protein VP1/ABI3-LIKE 1)
Manin20g004330.1	P25317	Probable glutathione S-transferase parA (EC 2.5.1.18) (Auxin-regulated protein parA) (STR246C protein)
Manin20g004340.1	Q93VD3	CBL-interacting serine/threonine-protein kinase 23 (EC 2.7.11.1) (Protein LOW-K(+)-SENSITIVE 1) (SNF1-related kinase 3.23) (SOS2-like protein kinase PKS17)
Manin20g004350.1	Q84X53	Transcription termination factor MTEF1, chloroplastic (Mitochondrial transcription termination factor 1) (Protein EMBRYO DEFECTIVE 93) (Protein SINGLET OXYGEN-LINKED DEATH ACTIVATOR 10)
Manin20g004360.1	Q0WQ57	Auxilin-related protein 2
Manin20g004370.1	Q84W56	Ribonuclease J (RNase J) (EC 3.1.-.-) (Protein EMBRYO DEFECTIVE 2746)
Manin20g004370.2	Q84W56	Ribonuclease J (RNase J) (EC 3.1.-.-) (Protein EMBRYO DEFECTIVE 2746)
Manin20g004380.1	Q7XII4	Remorin 4.1 (OsREM4.1) (Remorin group 4 member 1)
Manin20g004390.1	Q9ZTX8	Auxin response factor 6
Manin20g004400.1	F4IHY7	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 12, chloroplastic (pTAC12) (Plastid-encoded RNA polymerase-associated protein 5) (PEP-associated protein 5) (Protein HEMERA)
Manin20g004410.1	A7XDQ9	Hydroxyproline O-galactosyltransferase GALT2 (AtGALT2) (EC 2.4.1.-) (Beta-1,3-galactosyltransferase 20)
Manin20g004410.2	A7XDQ9	Hydroxyproline O-galactosyltransferase GALT2 (AtGALT2) (EC 2.4.1.-) (Beta-1,3-galactosyltransferase 20)
Manin20g004420.1	Q8GYH5	Ankyrin repeat-containing protein BDA1 (Protein BIAN DA 1)
Manin20g004430.1	B9RXW0	Alpha-farnesene synthase (EC 4.2.3.46) ((E,E)-alpha-farnesene synthase) (Terpene synthase 7) (RcSeTPS7)
Manin20g004440.1	Q8GYH5	Ankyrin repeat-containing protein BDA1 (Protein BIAN DA 1)
Manin20g004450.1	Q8RX55	Hydroxyproline O-galactosyltransferase GALT5 (AtGALT5) (EC 2.4.1.-) (Beta-1,3-galactosyltransferase 18)
Manin20g004460.1	B9RXW0	Alpha-farnesene synthase (EC 4.2.3.46) ((E,E)-alpha-farnesene synthase) (Terpene synthase 7) (RcSeTPS7)
Manin20g004470.1	B9RXW0	Alpha-farnesene synthase (EC 4.2.3.46) ((E,E)-alpha-farnesene synthase) (Terpene synthase 7) (RcSeTPS7)
Manin20g004480.1	B9RXW0	Alpha-farnesene synthase (EC 4.2.3.46) ((E,E)-alpha-farnesene synthase) (Terpene synthase 7) (RcSeTPS7)
Manin20g004490.1	Q8LE52	Glutathione S-transferase DHAR3, chloroplastic (EC 2.5.1.18) (Chloride intracellular channel homolog 3) (CLIC homolog 3) (Glutathione-dependent dehydroascorbate reductase 3) (AtDHAR3) (ChlDHAR) (GSH-dependent dehydroascorbate reductase 3) (EC 1.8.5.1)
Manin20g004500.1	Q3ECH5	Pentatricopeptide repeat-containing protein At1g66345, mitochondrial
Manin20g004510.1	Q94A51	U-box domain-containing protein 32 (EC 2.3.2.27) (Plant U-box protein 32) (RING-type E3 ubiquitin transferase PUB32)
Manin20g004510.2	Q94A51	U-box domain-containing protein 32 (EC 2.3.2.27) (Plant U-box protein 32) (RING-type E3 ubiquitin transferase PUB32)
Manin20g004520.1	P47926	Protein RSI-1 (TR132)
Manin20g004530.1	Q9AXU3	Senescence-associated protein SPA15, chloroplastic
Manin20g004540.1	Q00423	HMG-Y-related protein A (Protein SB16A)
Manin20g004550.1	Q8W489	DNA repair protein RAD4
Manin20g004560.1	Q9LRR4	Putative disease resistance RPP13-like protein 1
Manin20g004570.1	Q9LRR4	Putative disease resistance RPP13-like protein 1
Manin20g004580.1	Q8GT66	Protein TIC 40, chloroplastic (Translocon at the inner envelope membrane of chloroplasts 40) (PsTIC40)
Manin20g004590.1	Q6NQ72	THO complex subunit 4D (ALYREF homolog 4) (AtALY4)
Manin20g004600.1	Q8W2B7	DIMBOA UDP-glucosyltransferase BX8 (EC 2.4.1.202) (2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase BX8) (Protein BENZOXAZINLESS 8)
Manin20g004610.1	Q9FHQ1	GDSL esterase/lipase At5g37690 (EC 3.1.1.-) (Extracellular lipase At5g37690)
Manin20g004620.1	Q9C7U5	Glucan endo-1,3-beta-glucosidase 2 (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase 2) ((1->3)-beta-glucanase 2) (Beta-1,3-endoglucanase 2) (Beta-1,3-glucanase 2)
Manin20g004620.2	Q9C7U5	Glucan endo-1,3-beta-glucosidase 2 (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase 2) ((1->3)-beta-glucanase 2) (Beta-1,3-endoglucanase 2) (Beta-1,3-glucanase 2)
Manin20g004630.1	P31568	Protein Ycf2 (Fragment)
Manin20g004640.1	Q9C7U7	Transcription factor MYB20 (Myb-related protein 20) (AtMYB20)
Manin20g004650.1	Q8W4C8	ADP-ribosylation factor-like protein 8c (AtARL8c) (ADP-ribosylation factor-like A1A) (AtARLA1A)
Manin20g004660.1	Q9LP77	Probable inactive receptor kinase At1g48480
Manin20g004670.1	Q9C8K2	ABC transporter G family member 12 (ABC transporter ABCG.12) (AtABCG12) (Protein ECERIFERUM 5) (White-brown complex homolog protein 12) (AtWBC12)
Manin20g004680.1	Q9FHQ3	15.7 kDa heat shock protein, peroxisomal (AtHsp15.7)
Manin20g004690.1	Q0WPN8	Plasmodesmata-located protein 7 (PD-located protein 7) (Cysteine-rich repeat secretory protein 60)
Manin20g004700.1	Q9LE73	Nudix hydrolase 4 (AtNUDT4) (EC 3.6.1.-) (ADP-ribose pyrophosphatase) (EC 3.6.1.13) (NADH pyrophosphatase) (EC 3.6.1.22)
Manin20g004710.1	P48404	Chalcone synthase B (EC 2.3.1.74) (Naringenin-chalcone synthase B) (CHS-B) (Fragment)
Manin20g004720.1	P32289	Glutamine synthetase nodule isozyme (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase)
Manin20g004720.2	P32289	Glutamine synthetase nodule isozyme (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase)
Manin20g004730.1	Q96301	Probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY (EC 2.4.1.255)
Manin20g004740.1	Q681K7	Protein GAMETE EXPRESSED 1
Manin20g004750.1	O81028	Pentatricopeptide repeat-containing protein At2g26790, mitochondrial
Manin20g004760.1	Q9LZS0	Trihelix transcription factor PTL (Trihelix DNA-binding protein PETAL LOSS)
Manin20g004770.1	W8JMU7	Cytochrome P450 81Q32 (CrCYP81Q32) (EC 1.14.-.-)
Manin20g004780.1	Q6YZX6	Putative aconitate hydratase, cytoplasmic (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)
Manin20g004790.1	Q9LZL3	Aspartic proteinase PCS1 (EC 3.4.23.-) (Aspartic protease 38) (AtASP38) (Protein EMBRYO DEFECTIVE 24) (Protein PROMOTION OF CELL SURVIVAL 1)
Manin20g004800.1	O04491	Putative pentatricopeptide repeat-containing protein At1g09680
Manin20g004820.1	Q9LET3	Rhomboid-like protein 20 (AtRBL20)
Manin20g004830.1	P41213	Leucoanthocyanidin dioxygenase (LDOX) (Leucocyanidin oxygenase) (EC 1.14.20.4) (Leucoanthocyanidin hydroxylase)
Manin20g004840.1	O80673	CDPK-related kinase 1 (AtCRK1) (EC 2.7.11.1) (Calcium/calmodulin-dependent protein kinase 3) (Calmodulin-binding protein kinase 3) (AtCBK3) (CaM-binding protein kinase 3)
Manin20g004850.1	O80674	Transcription factor bHLH106 (Basic helix-loop-helix protein 106) (AtbHLH106) (bHLH 106) (Transcription factor EN 56) (bHLH transcription factor bHLH106)
Manin20g004860.1	Q681N2	U-box domain-containing protein 15 (EC 2.3.2.27) (Plant U-box protein 15) (RING-type E3 ubiquitin transferase PUB15)
Manin20g004860.2	Q681N2	U-box domain-containing protein 15 (EC 2.3.2.27) (Plant U-box protein 15) (RING-type E3 ubiquitin transferase PUB15)
Manin20g004870.1	Q67UL3	Probable auxin efflux carrier component 1c (OsPIN1c) (OsPIN1a)
Manin20g004870.2	Q67UL3	Probable auxin efflux carrier component 1c (OsPIN1c) (OsPIN1a)
Manin20g004880.1	Q93Y09	Serine carboxypeptidase-like 45 (EC 3.4.16.-)
Manin20g004890.1	Q9M0N8	Mitotic-spindle organizing protein 1B (GCP3-interacting protein 1) (AtGIP1) (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1B) (AtGIP1B)
Manin20g004900.1	Q9FHK9	Probable mediator of RNA polymerase II transcription subunit 26b
Manin20g004910.1	P29514	Tubulin beta-6 chain (Beta-6-tubulin)
Manin20g004910.2	P29514	Tubulin beta-6 chain (Beta-6-tubulin)
Manin20g004920.1	O48791	Stomatal closure-related actin-binding protein 1
Manin20g004930.1	P25011	G2/mitotic-specific cyclin S13-6 (B-like cyclin)
Manin20g004940.1	O22210	Transcription factor MYBC1
Manin20g004950.1	Q6Z9D2	Kinesin-like protein KIN-7H
Manin20g004950.2	Q8GZ87	Protein IQ-DOMAIN 28 (AtIQD28)
Manin20g004950.3	Q8GZ87	Protein IQ-DOMAIN 28 (AtIQD28)
Manin20g004960.1	Q9MAB3	Probable nucleolar protein 5-2 (MAR-binding NOP56/58 homolog 2) (Nucleolar protein 58-2)
Manin20g004960.2	Q9MAB3	Probable nucleolar protein 5-2 (MAR-binding NOP56/58 homolog 2) (Nucleolar protein 58-2)
Manin20g004970.1	O22208	bZIP transcription factor 17 (AtbZIP17)
Manin20g004980.1	Q94AC1	Rhodanese-like domain-containing protein 6 (Sulfurtransferase 6) (AtStr6)
